spell_id,spell_name,skill_line_id,profession,category,min_skill_rank,item_id,item_name,effect_base_points,effect_die_sides,effect_id,trivial_low,trivial_high,acquire_method
3325,Gemmed Copper Gauntlets,164,Blacksmithing,primary,1,3474,Gemmed Copper Gauntlets,0,1,24,100,140,0
3326,Coarse Grinding Stone,164,Blacksmithing,primary,1,3478,Coarse Grinding Stone,0,1,24,75,100,0
3328,Rough Bronze Shoulders,164,Blacksmithing,primary,1,3480,Rough Bronze Shoulders,0,1,24,140,170,0
3330,Silvered Bronze Shoulders,164,Blacksmithing,primary,1,3481,Silvered Bronze Shoulders,0,1,24,155,185,0
3331,Silvered Bronze Boots,164,Blacksmithing,primary,1,3482,Silvered Bronze Boots,0,1,24,160,190,0
3333,Silvered Bronze Gauntlets,164,Blacksmithing,primary,1,3483,Silvered Bronze Gauntlets,0,1,24,165,195,0
3334,Green Iron Boots,164,Blacksmithing,primary,1,3484,Green Iron Boots,0,1,24,175,205,0
3336,Green Iron Gauntlets,164,Blacksmithing,primary,1,3485,Green Iron Gauntlets,0,1,24,180,210,0
3337,Heavy Grinding Stone,164,Blacksmithing,primary,1,3486,Heavy Grinding Stone,0,1,24,125,150,0
3491,Big Bronze Knife,164,Blacksmithing,primary,1,3848,Big Bronze Knife,0,1,24,135,165,0
3492,Hardened Iron Shortsword,164,Blacksmithing,primary,1,3849,Hardened Iron Shortsword,0,1,24,185,210,0
3493,Jade Serpentblade,164,Blacksmithing,primary,1,3850,Jade Serpentblade,0,1,24,200,225,0
3494,Solid Iron Maul,164,Blacksmithing,primary,1,3851,Solid Iron Maul,0,1,24,180,205,0
3495,Golden Iron Destroyer,164,Blacksmithing,primary,1,3852,Golden Iron Destroyer,0,1,24,195,220,0
3496,Moonsteel Broadsword,164,Blacksmithing,primary,1,3853,Moonsteel Broadsword,0,1,24,205,230,0
3497,Frost Tiger Blade,164,Blacksmithing,primary,1,3854,Frost Tiger Blade,0,1,24,225,250,0
3498,Massive Iron Axe,164,Blacksmithing,primary,1,3855,Massive Iron Axe,0,1,24,210,235,0
3500,Shadow Crescent Axe,164,Blacksmithing,primary,1,3856,Shadow Crescent Axe,0,1,24,225,250,0
3501,Green Iron Bracers,164,Blacksmithing,primary,1,3835,Green Iron Bracers,0,1,24,190,215,0
3502,Green Iron Helm,164,Blacksmithing,primary,1,3836,Green Iron Helm,0,1,24,195,220,0
3503,Golden Scale Coif,164,Blacksmithing,primary,1,3837,Golden Scale Coif,0,1,24,215,240,0
3504,Green Iron Shoulders,164,Blacksmithing,primary,1,3840,Green Iron Shoulders,0,1,24,185,210,0
3505,Golden Scale Shoulders,164,Blacksmithing,primary,1,3841,Golden Scale Shoulders,0,1,24,200,225,0
3506,Green Iron Leggings,164,Blacksmithing,primary,1,3842,Green Iron Leggings,0,1,24,180,205,0
3507,Golden Scale Leggings,164,Blacksmithing,primary,1,3843,Golden Scale Leggings,0,1,24,195,220,0
3508,Green Iron Hauberk,164,Blacksmithing,primary,1,3844,Green Iron Hauberk,0,1,24,205,230,0
3511,Golden Scale Cuirass,164,Blacksmithing,primary,1,3845,Golden Scale Cuirass,0,1,24,220,245,0
3513,Polished Steel Boots,164,Blacksmithing,primary,1,3846,Polished Steel Boots,0,1,24,210,235,0
3515,Golden Scale Boots,164,Blacksmithing,primary,1,3847,Golden Scale Boots,0,1,24,225,250,0
6517,Pearl-handled Dagger,164,Blacksmithing,primary,1,5540,Pearl-handled Dagger,0,1,24,140,170,0
6518,Iridescent Hammer,164,Blacksmithing,primary,1,5541,Iridescent Hammer,0,1,24,170,200,0
7221,Iron Shield Spike,164,Blacksmithing,primary,1,6042,Iron Shield Spike,0,1,24,180,210,0
7222,Iron Counterweight,164,Blacksmithing,primary,1,6043,Iron Counterweight,0,1,24,190,215,0
7223,Golden Scale Bracers,164,Blacksmithing,primary,1,6040,Golden Scale Bracers,0,1,24,210,235,0
7224,Steel Weapon Chain,164,Blacksmithing,primary,1,6041,Steel Weapon Chain,0,1,24,215,240,0
7408,Heavy Copper Maul,164,Blacksmithing,primary,1,6214,Heavy Copper Maul,0,1,24,105,145,0
7817,Rough Bronze Boots,164,Blacksmithing,primary,1,6350,Rough Bronze Boots,0,1,24,125,155,0
7818,Silver Rod,164,Blacksmithing,primary,1,6338,Silver Rod,0,1,24,105,110,0
8366,Ironforge Chain,164,Blacksmithing,primary,1,6730,Ironforge Chain,0,1,24,110,150,0
8367,Ironforge Breastplate,164,Blacksmithing,primary,1,6731,Ironforge Breastplate,0,1,24,140,180,0
8368,Ironforge Gauntlets,164,Blacksmithing,primary,1,6733,Ironforge Gauntlets,0,1,24,170,200,0
8768,Iron Buckle,164,Blacksmithing,primary,1,7071,Iron Buckle,1,1,24,150,155,0
8880,Copper Dagger,164,Blacksmithing,primary,1,7166,Copper Dagger,0,1,24,70,110,0
9811,Barbaric Iron Shoulders,164,Blacksmithing,primary,1,7913,Barbaric Iron Shoulders,0,1,24,185,210,0
9813,Barbaric Iron Breastplate,164,Blacksmithing,primary,1,7914,Barbaric Iron Breastplate,0,1,24,185,210,0
9814,Barbaric Iron Helm,164,Blacksmithing,primary,1,7915,Barbaric Iron Helm,0,1,24,200,225,0
9818,Barbaric Iron Boots,164,Blacksmithing,primary,1,7916,Barbaric Iron Boots,0,1,24,205,230,0
9820,Barbaric Iron Gloves,164,Blacksmithing,primary,1,7917,Barbaric Iron Gloves,0,1,24,210,235,0
9916,Steel Breastplate,164,Blacksmithing,primary,1,7963,Steel Breastplate,0,1,24,225,250,0
9918,Solid Sharpening Stone,164,Blacksmithing,primary,1,7964,Solid Sharpening Stone,0,1,24,200,210,0
9920,Solid Grinding Stone,164,Blacksmithing,primary,1,7966,Solid Grinding Stone,0,1,24,200,210,0
9921,Solid Weightstone,164,Blacksmithing,primary,1,7965,Solid Weightstone,0,1,24,200,210,0
9926,Heavy Mithril Shoulder,164,Blacksmithing,primary,1,7918,Heavy Mithril Shoulder,0,1,24,225,245,0
9928,Heavy Mithril Gauntlet,164,Blacksmithing,primary,1,7919,Heavy Mithril Gauntlet,0,1,24,225,245,0
9931,Mithril Scale Pants,164,Blacksmithing,primary,1,7920,Mithril Scale Pants,0,1,24,230,250,0
9933,Heavy Mithril Pants,164,Blacksmithing,primary,1,7921,Heavy Mithril Pants,0,1,24,230,250,0
9935,Steel Plate Helm,164,Blacksmithing,primary,1,7922,Steel Plate Helm,0,1,24,235,255,0
9937,Mithril Scale Bracers,164,Blacksmithing,primary,1,7924,Mithril Scale Bracers,0,1,24,235,255,0
9939,Mithril Shield Spike,164,Blacksmithing,primary,1,7967,Mithril Shield Spike,0,1,24,235,255,0
9942,Mithril Scale Gloves,164,Blacksmithing,primary,1,7925,Mithril Scale Gloves,0,1,24,240,260,0
9945,Ornate Mithril Pants,164,Blacksmithing,primary,1,7926,Ornate Mithril Pants,0,1,24,240,260,0
9950,Ornate Mithril Gloves,164,Blacksmithing,primary,1,7927,Ornate Mithril Gloves,0,1,24,240,260,0
9952,Ornate Mithril Shoulder,164,Blacksmithing,primary,1,7928,Ornate Mithril Shoulder,0,1,24,245,265,0
9954,Truesilver Gauntlets,164,Blacksmithing,primary,1,7938,Truesilver Gauntlets,0,1,24,245,265,0
9957,Orcish War Leggings,164,Blacksmithing,primary,1,7929,Orcish War Leggings,0,1,24,250,270,0
9959,Heavy Mithril Breastplate,164,Blacksmithing,primary,1,7930,Heavy Mithril Breastplate,0,1,24,250,270,0
9961,Mithril Coif,164,Blacksmithing,primary,1,7931,Mithril Coif,0,1,24,250,270,0
9964,Mithril Spurs,164,Blacksmithing,primary,1,7969,Mithril Spurs,0,1,24,255,275,0
9966,Mithril Scale Shoulders,164,Blacksmithing,primary,1,7932,Mithril Scale Shoulders,0,1,24,255,275,0
9968,Heavy Mithril Boots,164,Blacksmithing,primary,1,7933,Heavy Mithril Boots,0,1,24,255,275,0
9970,Heavy Mithril Helm,164,Blacksmithing,primary,1,7934,Heavy Mithril Helm,0,1,24,255,275,0
9972,Ornate Mithril Breastplate,164,Blacksmithing,primary,1,7935,Ornate Mithril Breastplate,0,1,24,260,280,0
9974,Truesilver Breastplate,164,Blacksmithing,primary,1,7939,Truesilver Breastplate,0,1,24,265,285,0
9979,Ornate Mithril Boots,164,Blacksmithing,primary,1,7936,Ornate Mithril Boots,0,1,24,265,285,0
9980,Ornate Mithril Helm,164,Blacksmithing,primary,1,7937,Ornate Mithril Helm,0,1,24,265,285,0
9983,Copper Claymore,164,Blacksmithing,primary,1,7955,Copper Claymore,0,1,24,70,110,0
9985,Bronze Warhammer,164,Blacksmithing,primary,1,7956,Bronze Warhammer,0,1,24,155,185,0
9986,Bronze Greatsword,164,Blacksmithing,primary,1,7957,Bronze Greatsword,0,1,24,160,190,0
9987,Bronze Battle Axe,164,Blacksmithing,primary,1,7958,Bronze Battle Axe,0,1,24,165,195,0
9993,Heavy Mithril Axe,164,Blacksmithing,primary,1,7941,Heavy Mithril Axe,0,1,24,235,260,0
9995,Blue Glittering Axe,164,Blacksmithing,primary,1,7942,Blue Glittering Axe,0,1,24,245,270,0
9997,Wicked Mithril Blade,164,Blacksmithing,primary,1,7943,Wicked Mithril Blade,0,1,24,250,275,0
10001,Big Black Mace,164,Blacksmithing,primary,1,7945,Big Black Mace,0,1,24,255,280,0
10003,The Shatterer,164,Blacksmithing,primary,1,7954,The Shatterer,0,1,24,260,285,0
10005,Dazzling Mithril Rapier,164,Blacksmithing,primary,1,7944,Dazzling Mithril Rapier,0,1,24,265,290,0
10007,Phantom Blade,164,Blacksmithing,primary,1,7961,Phantom Blade,0,1,24,270,295,0
10009,Runed Mithril Hammer,164,Blacksmithing,primary,1,7946,Runed Mithril Hammer,0,1,24,270,295,0
10011,Blight,164,Blacksmithing,primary,1,7959,Blight,0,1,24,275,300,0
10013,Ebon Shiv,164,Blacksmithing,primary,1,7947,Ebon Shiv,0,1,24,280,305,0
10015,Truesilver Champion,164,Blacksmithing,primary,1,7960,Truesilver Champion,0,1,24,285,310,0
11454,Inlaid Mithril Cylinder,164,Blacksmithing,primary,1,9060,Inlaid Mithril Cylinder,0,1,24,225,250,0
11643,Golden Scale Gauntlets,164,Blacksmithing,primary,1,9366,Golden Scale Gauntlets,0,1,24,225,245,0
12259,Silvered Bronze Leggings,164,Blacksmithing,primary,1,10423,Silvered Bronze Leggings,0,1,24,180,205,0
12260,Rough Copper Vest,164,Blacksmithing,primary,1,10421,Rough Copper Vest,0,1,24,15,55,1
14379,Golden Rod,164,Blacksmithing,primary,1,11128,Golden Rod,0,1,24,155,160,0
14380,Truesilver Rod,164,Blacksmithing,primary,1,11144,Truesilver Rod,0,1,24,205,210,0
15292,Dark Iron Pulverizer,164,Blacksmithing,primary,1,11608,Dark Iron Pulverizer,0,1,24,285,305,0
15293,Dark Iron Mail,164,Blacksmithing,primary,1,11606,Dark Iron Mail,0,1,24,290,310,0
15294,Dark Iron Sunderer,164,Blacksmithing,primary,1,11607,Dark Iron Sunderer,0,1,24,295,315,0
15295,Dark Iron Shoulders,164,Blacksmithing,primary,1,11605,Dark Iron Shoulders,0,1,24,300,320,0
15296,Dark Iron Plate,164,Blacksmithing,primary,1,11604,Dark Iron Plate,0,1,24,305,325,0
15972,Glinting Steel Dagger,164,Blacksmithing,primary,1,12259,Glinting Steel Dagger,0,1,24,205,230,0
15973,Searing Golden Blade,164,Blacksmithing,primary,1,12260,Searing Golden Blade,0,1,24,215,240,0
16639,Dense Grinding Stone,164,Blacksmithing,primary,1,12644,Dense Grinding Stone,0,1,24,255,260,0
16640,Dense Weightstone,164,Blacksmithing,primary,1,12643,Dense Weightstone,0,1,24,255,260,0
16641,Dense Sharpening Stone,164,Blacksmithing,primary,1,12404,Dense Sharpening Stone,0,1,24,255,260,0
16642,Thorium Armor,164,Blacksmithing,primary,1,12405,Thorium Armor,0,1,24,270,290,0
16643,Thorium Belt,164,Blacksmithing,primary,1,12406,Thorium Belt,0,1,24,270,290,0
16644,Thorium Bracers,164,Blacksmithing,primary,1,12408,Thorium Bracers,0,1,24,275,295,0
16645,Radiant Belt,164,Blacksmithing,primary,1,12416,Radiant Belt,0,1,24,280,300,0
16646,Imperial Plate Shoulders,164,Blacksmithing,primary,1,12428,Imperial Plate Shoulders,0,1,24,285,305,0
16647,Imperial Plate Belt,164,Blacksmithing,primary,1,12424,Imperial Plate Belt,0,1,24,285,305,0
16648,Radiant Breastplate,164,Blacksmithing,primary,1,12415,Radiant Breastplate,0,1,24,290,310,0
16649,Imperial Plate Bracers,164,Blacksmithing,primary,1,12425,Imperial Plate Bracers,0,1,24,290,310,0
16650,Wildthorn Mail,164,Blacksmithing,primary,1,12624,Wildthorn Mail,0,1,24,290,310,0
16651,Thorium Shield Spike,164,Blacksmithing,primary,1,12645,Thorium Shield Spike,0,1,24,295,315,0
16652,Thorium Boots,164,Blacksmithing,primary,1,12409,Thorium Boots,0,1,24,300,320,0
16653,Thorium Helm,164,Blacksmithing,primary,1,12410,Thorium Helm,0,1,24,300,320,0
16654,Radiant Gloves,164,Blacksmithing,primary,1,12418,Radiant Gloves,0,1,24,305,325,0
16655,Fiery Plate Gauntlets,164,Blacksmithing,primary,1,12631,Fiery Plate Gauntlets,0,1,24,310,330,0
16656,Radiant Boots,164,Blacksmithing,primary,1,12419,Radiant Boots,0,1,24,310,330,0
16657,Imperial Plate Boots,164,Blacksmithing,primary,1,12426,Imperial Plate Boots,0,1,24,315,335,0
16658,Imperial Plate Helm,164,Blacksmithing,primary,1,12427,Imperial Plate Helm,0,1,24,315,335,0
16659,Radiant Circlet,164,Blacksmithing,primary,1,12417,Radiant Circlet,0,1,24,315,335,0
16659,Radiant Circlet,164,Blacksmithing,primary,1,12417,Radiant Circlet,0,1,24,315,335,0
16660,Dawnbringer Shoulders,164,Blacksmithing,primary,1,12625,Dawnbringer Shoulders,0,1,24,310,330,0
16661,Storm Gauntlets,164,Blacksmithing,primary,1,12632,Storm Gauntlets,0,1,24,315,335,0
16662,Thorium Leggings,164,Blacksmithing,primary,1,12414,Thorium Leggings,0,1,24,320,340,0
16663,Imperial Plate Chest,164,Blacksmithing,primary,1,12422,Imperial Plate Chest,0,1,24,320,340,0
16664,Runic Plate Shoulders,164,Blacksmithing,primary,1,12610,Runic Plate Shoulders,0,1,24,320,340,0
16665,Runic Plate Boots,164,Blacksmithing,primary,1,12611,Runic Plate Boots,0,1,24,320,340,0
16667,Demon Forged Breastplate,164,Blacksmithing,primary,1,12628,Demon Forged Breastplate,0,1,24,305,325,0
16724,Whitesoul Helm,164,Blacksmithing,primary,1,12633,Whitesoul Helm,0,1,24,320,340,0
16725,Radiant Leggings,164,Blacksmithing,primary,1,12420,Radiant Leggings,0,1,24,320,340,0
16726,Runic Plate Helm,164,Blacksmithing,primary,1,12612,Runic Plate Helm,0,1,24,320,340,0
16728,Helm of the Great Chief,164,Blacksmithing,primary,1,12636,Helm of the Great Chief,0,1,24,320,340,0
16729,Lionheart Helm,164,Blacksmithing,primary,1,12640,Lionheart Helm,0,1,24,320,340,0
16730,Imperial Plate Leggings,164,Blacksmithing,primary,1,12429,Imperial Plate Leggings,0,1,24,320,340,0
16731,Runic Breastplate,164,Blacksmithing,primary,1,12613,Runic Breastplate,0,1,24,320,340,0
16732,Runic Plate Leggings,164,Blacksmithing,primary,1,12614,Runic Plate Leggings,0,1,24,320,340,0
16741,Stronghold Gauntlets,164,Blacksmithing,primary,1,12639,Stronghold Gauntlets,0,1,24,320,340,0
16742,Enchanted Thorium Helm,164,Blacksmithing,primary,1,12620,Enchanted Thorium Helm,0,1,24,320,340,0
16744,Enchanted Thorium Leggings,164,Blacksmithing,primary,1,12619,Enchanted Thorium Leggings,0,1,24,320,340,0
16745,Enchanted Thorium Breastplate,164,Blacksmithing,primary,1,12618,Enchanted Thorium Breastplate,0,1,24,320,340,0
16746,Invulnerable Mail,164,Blacksmithing,primary,1,12641,Invulnerable Mail,0,1,24,320,340,0
16960,Thorium Greatsword,164,Blacksmithing,primary,1,12764,Thorium Greatsword,0,1,24,285,310,0
16965,Bleakwood Hew,164,Blacksmithing,primary,1,12769,Bleakwood Hew,0,1,24,295,320,0
16967,Inlaid Thorium Hammer,164,Blacksmithing,primary,1,12772,Inlaid Thorium Hammer,0,1,24,295,320,0
16969,Ornate Thorium Handaxe,164,Blacksmithing,primary,1,12773,Ornate Thorium Handaxe,0,1,24,300,325,0
16970,Dawn's Edge,164,Blacksmithing,primary,1,12774,Dawn's Edge,0,1,24,300,325,0
16971,Huge Thorium Battleaxe,164,Blacksmithing,primary,1,12775,Huge Thorium Battleaxe,0,1,24,305,330,0
16973,Enchanted Battlehammer,164,Blacksmithing,primary,1,12776,Enchanted Battlehammer,0,1,24,305,330,0
16978,Blazing Rapier,164,Blacksmithing,primary,1,12777,Blazing Rapier,0,1,24,305,330,0
16980,Rune Edge,164,Blacksmithing,primary,1,12779,Rune Edge,0,1,24,310,335,0
16983,Serenity,164,Blacksmithing,primary,1,12781,Serenity,0,1,24,310,335,0
16984,Volcanic Hammer,164,Blacksmithing,primary,1,12792,Volcanic Hammer,0,1,24,315,340,0
16985,Corruption,164,Blacksmithing,primary,1,12782,Corruption,0,1,24,315,340,0
16986,Blood Talon,164,Blacksmithing,primary,1,12795,Blood Talon,0,1,24,325,350,0
16987,Darkspear,164,Blacksmithing,primary,1,12802,Darkspear,0,1,24,325,350,0
16988,Hammer of the Titans,164,Blacksmithing,primary,1,12796,Hammer of the Titans,0,1,24,320,340,0
16990,Arcanite Champion,164,Blacksmithing,primary,1,12790,Arcanite Champion,0,1,24,320,340,0
16991,Annihilator,164,Blacksmithing,primary,1,12798,Annihilator,0,1,24,320,340,0
16992,Frostguard,164,Blacksmithing,primary,1,12797,Frostguard,0,1,24,320,340,0
16993,Masterwork Stormhammer,164,Blacksmithing,primary,1,12794,Masterwork Stormhammer,0,1,24,320,340,0
16994,Arcanite Reaper,164,Blacksmithing,primary,1,12784,Arcanite Reaper,0,1,24,320,340,0
16995,Heartseeker,164,Blacksmithing,primary,1,12783,Heartseeker,0,1,24,320,340,0
19666,Silver Skeleton Key,164,Blacksmithing,primary,1,15869,Silver Skeleton Key,1,1,24,100,120,0
19667,Golden Skeleton Key,164,Blacksmithing,primary,1,15870,Golden Skeleton Key,1,1,24,150,170,0
19668,Truesilver Skeleton Key,164,Blacksmithing,primary,1,15871,Truesilver Skeleton Key,1,1,24,200,220,0
19669,Arcanite Skeleton Key,164,Blacksmithing,primary,1,15872,Arcanite Skeleton Key,1,1,24,275,285,0
20201,Arcanite Rod,164,Blacksmithing,primary,1,16206,Arcanite Rod,0,1,24,275,285,0
20872,Fiery Chain Girdle,164,Blacksmithing,primary,1,16989,Fiery Chain Girdle,0,1,24,315,335,0
20873,Fiery Chain Shoulders,164,Blacksmithing,primary,1,16988,Fiery Chain Shoulders,0,1,24,320,340,0
20874,Dark Iron Bracers,164,Blacksmithing,primary,1,17014,Dark Iron Bracers,0,1,24,315,335,0
20876,Dark Iron Leggings,164,Blacksmithing,primary,1,17013,Dark Iron Leggings,0,1,24,320,340,0
20890,Dark Iron Reaver,164,Blacksmithing,primary,1,17015,Dark Iron Reaver,0,1,24,320,340,0
20897,Dark Iron Destroyer,164,Blacksmithing,primary,1,17016,Dark Iron Destroyer,0,1,24,320,340,0
21161,Sulfuron Hammer,164,Blacksmithing,primary,1,17193,Sulfuron Hammer,0,1,24,325,350,0
21913,Edge of Winter,164,Blacksmithing,primary,1,17704,Edge of Winter,0,1,24,215,240,0
22757,Elemental Sharpening Stone,164,Blacksmithing,primary,1,18262,Elemental Sharpening Stone,0,1,24,300,320,0
23628,Heavy Timbermaw Belt,164,Blacksmithing,primary,1,19043,Heavy Timbermaw Belt,0,1,24,310,330,0
23629,Heavy Timbermaw Boots,164,Blacksmithing,primary,1,19048,Heavy Timbermaw Boots,0,1,24,320,340,0
23632,Girdle of the Dawn,164,Blacksmithing,primary,1,19051,Girdle of the Dawn,0,1,24,310,330,0
23633,Gloves of the Dawn,164,Blacksmithing,primary,1,19057,Gloves of the Dawn,0,1,24,320,340,0
23636,Dark Iron Helm,164,Blacksmithing,primary,1,19148,Dark Iron Helm,0,1,24,320,340,0
23637,Dark Iron Gauntlets,164,Blacksmithing,primary,1,19164,Dark Iron Gauntlets,0,1,24,320,340,0
23638,Black Amnesty,164,Blacksmithing,primary,1,19166,Black Amnesty,0,1,24,320,340,0
23639,Blackfury,164,Blacksmithing,primary,1,19167,Blackfury,0,1,24,320,340,0
23650,Ebon Hand,164,Blacksmithing,primary,1,19170,Ebon Hand,0,1,24,320,340,0
23652,Blackguard,164,Blacksmithing,primary,1,19168,Blackguard,0,1,24,320,340,0
23653,Nightfall,164,Blacksmithing,primary,1,19169,Nightfall,0,1,24,320,340,0
24136,Bloodsoul Breastplate,164,Blacksmithing,primary,1,19690,Bloodsoul Breastplate,0,1,24,320,340,0
24137,Bloodsoul Shoulders,164,Blacksmithing,primary,1,19691,Bloodsoul Shoulders,0,1,24,320,340,0
24138,Bloodsoul Gauntlets,164,Blacksmithing,primary,1,19692,Bloodsoul Gauntlets,0,1,24,320,340,0
24139,Darksoul Breastplate,164,Blacksmithing,primary,1,19693,Darksoul Breastplate,0,1,24,320,340,0
24140,Darksoul Leggings,164,Blacksmithing,primary,1,19694,Darksoul Leggings,0,1,24,320,340,0
24141,Darksoul Shoulders,164,Blacksmithing,primary,1,19695,Darksoul Shoulders,0,1,24,320,340,0
24399,Dark Iron Boots,164,Blacksmithing,primary,1,20039,Dark Iron Boots,0,1,24,320,340,0
24912,Darkrune Gauntlets,164,Blacksmithing,primary,1,20549,Darkrune Gauntlets,0,1,24,320,340,0
24913,Darkrune Helm,164,Blacksmithing,primary,1,20551,Darkrune Helm,0,1,24,320,340,0
24914,Darkrune Breastplate,164,Blacksmithing,primary,1,20550,Darkrune Breastplate,0,1,24,320,340,0
27585,Heavy Obsidian Belt,164,Blacksmithing,primary,1,22197,Heavy Obsidian Belt,0,1,24,320,340,0
27586,Jagged Obsidian Shield,164,Blacksmithing,primary,1,22198,Jagged Obsidian Shield,0,1,24,320,340,0
27587,Thick Obsidian Breastplate,164,Blacksmithing,primary,1,22196,Thick Obsidian Breastplate,0,1,24,320,340,0
27588,Light Obsidian Belt,164,Blacksmithing,primary,1,22195,Light Obsidian Belt,0,1,24,320,340,0
27589,Black Grasp of the Destroyer,164,Blacksmithing,primary,1,22194,Black Grasp of the Destroyer,0,1,24,320,340,0
27590,Obsidian Mail Tunic,164,Blacksmithing,primary,1,22191,Obsidian Mail Tunic,0,1,24,320,340,0
27829,Titanic Leggings,164,Blacksmithing,primary,1,22385,Titanic Leggings,0,1,24,320,340,0
27830,Persuader,164,Blacksmithing,primary,1,22384,Persuader,0,1,24,320,340,0
27832,Sageblade,164,Blacksmithing,primary,1,22383,Sageblade,0,1,24,320,340,0
28242,Icebane Breastplate,164,Blacksmithing,primary,1,22669,Icebane Breastplate,0,1,24,320,340,0
28243,Icebane Gauntlets,164,Blacksmithing,primary,1,22670,Icebane Gauntlets,0,1,24,320,340,0
28244,Icebane Bracers,164,Blacksmithing,primary,1,22671,Icebane Bracers,0,1,24,320,340,0
28461,Ironvine Breastplate,164,Blacksmithing,primary,1,22762,Ironvine Breastplate,0,1,24,320,340,0
28462,Ironvine Gloves,164,Blacksmithing,primary,1,22763,Ironvine Gloves,0,1,24,320,340,0
28463,Ironvine Belt,164,Blacksmithing,primary,1,22764,Ironvine Belt,0,1,24,320,340,0
29545,Fel Iron Plate Gloves,164,Blacksmithing,primary,1,23482,Fel Iron Plate Gloves,0,1,24,310,330,0
